Home,Week,Day,Breakfast,Breakfast Amount,Snack AM,Snack AM Amount,Lunch,Lunch Amount,Snack PM,Snack PM Amount,Dinner,Dinner Amount,Snack HS,Snack HS Amount,Total,Total Amount,Diet
Corporate Menu-Cost,1,Monday,,0.00,Choice 1,0.08,,0.00,Choice 1,0.40,,0.00,Choice 1,1.01,Choice 1,1.49,Regular | Texture: Regular
Northland Pointe,,,Choice 2,3.85,Choice 2,0.36,Choice 2,2.41,Choice 2,0.72,Choice 2,2.92,Choice 2,0.72,Choice 2,10.98,Lactose Restricted | Texture: Puree
Northland Pointe,3,Tuesday,Choice 1,2.23,Choice 1,0.33,Choice 1,3.50,Choice 1,1.10,Choice 1,3.46,Choice 1,0.83,Choice 1,11.45,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.89,Choice 2,0.36,Choice 2,3.31,Choice 2,0.72,Choice 2,3.16,Choice 2,0.72,Choice 2,12.16,Lactose Restricted | Texture: Puree
Northland Pointe,3,Wednesday,Choice 1,2.54,Choice 1,0.27,Choice 1,2.37,Choice 1,0.08,Choice 1,4.07,Choice 1,0.08,Choice 1,9.41,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,4.63,Choice 2,0.36,Choice 2,3.16,Choice 2,0.72,Choice 2,2.94,Choice 2,0.72,Choice 2,12.53,Lactose Restricted | Texture: Puree
Northland Pointe,3,Thursday,Choice 1,2.31,Choice 1,0.00,Choice 1,2.22,Choice 1,0.08,Choice 1,3.94,Choice 1,0.48,Choice 1,9.03,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.89,Choice 2,0.36,Choice 2,3.22,Choice 2,0.72,Choice 2,4.37,Choice 2,0.72,Choice 2,13.28,Lactose Restricted | Texture: Puree
Northland Pointe,3,Friday,Choice 1,2.54,Choice 1,0.33,Choice 1,3.07,Choice 1,0.00,Choice 1,2.37,Choice 1,0.37,Choice 1,8.68,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.85,Choice 2,0.36,Choice 2,2.33,Choice 2,0.72,Choice 2,2.63,Choice 2,0.72,Choice 2,10.61,Lactose Restricted | Texture: Puree
Northland Pointe,3,Saturday,Choice 1,2.16,Choice 1,0.26,Choice 1,2.73,Choice 1,0.38,Choice 1,3.11,Choice 1,0.08,Choice 1,8.72,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.47,Choice 2,0.36,Choice 2,2.22,Choice 2,0.72,Choice 2,2.72,Choice 2,0.72,Choice 2,10.21,Lactose Restricted | Texture: Puree
Northland Pointe,3,Sunday,Choice 1,2.54,Choice 1,0.32,Choice 1,2.85,Choice 1,0.08,Choice 1,3.33,Choice 1,0.08,Choice 1,9.20,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,4.63,Choice 2,0.36,Choice 2,3.02,Choice 2,0.72,Choice 2,3.54,Choice 2,0.72,Choice 2,12.99,Lactose Restricted | Texture: Puree
Northland Pointe,4,Monday,Choice 1,2.16,Choice 1,0.33,Choice 1,2.28,Choice 1,0.08,Choice 1,2.37,Choice 1,0.64,Choice 1,7.86,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.82,Choice 2,0.36,Choice 2,3.29,Choice 2,0.72,Choice 2,3.88,Choice 2,0.72,Choice 2,12.79,Lactose Restricted | Texture: Puree
Northland Pointe,4,Tuesday,Choice 1,2.54,Choice 1,0.26,Choice 1,2.55,Choice 1,0.08,Choice 1,3.34,Choice 1,0.29,Choice 1,9.06,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,4.78,Choice 2,0.36,Choice 2,2.08,Choice 2,0.72,Choice 2,2.71,Choice 2,0.72,Choice 2,11.37,Lactose Restricted | Texture: Puree
Northland Pointe,4,Wednesday,Choice 1,3.09,Choice 1,0.32,Choice 1,3.10,Choice 1,0.08,Choice 1,2.56,Choice 1,0.45,Choice 1,9.60,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.85,Choice 2,0.36,Choice 2,1.97,Choice 2,0.72,Choice 2,3.04,Choice 2,0.72,Choice 2,10.66,Lactose Restricted | Texture: Puree
Northland Pointe,4,Thursday,Choice 1,2.74,Choice 1,0.33,Choice 1,2.53,Choice 1,0.40,Choice 1,3.52,Choice 1,0.44,Choice 1,9.96,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.47,Choice 2,0.36,Choice 2,3.01,Choice 2,0.72,Choice 2,2.46,Choice 2,0.72,Choice 2,10.74,Lactose Restricted | Texture: Puree
Northland Pointe,4,Friday,Choice 1,2.23,Choice 1,0.26,Choice 1,2.36,Choice 1,0.50,Choice 1,3.41,Choice 1,0.08,Choice 1,8.84,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,4.29,Choice 2,0.36,Choice 2,2.92,Choice 2,0.72,Choice 2,4.22,Choice 2,0.72,Choice 2,13.23,Lactose Restricted | Texture: Puree
Northland Pointe,4,Saturday,Choice 1,2.47,Choice 1,0.32,Choice 1,2.36,Choice 1,0.17,Choice 1,2.39,Choice 1,0.48,Choice 1,8.19,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,3.89,Choice 2,0.36,Choice 2,3.23,Choice 2,0.72,Choice 2,3.71,Choice 2,0.72,Choice 2,12.63,Lactose Restricted | Texture: Puree
Northland Pointe,4,Sunday,Choice 1,2.54,Choice 1,0.26,Choice 1,1.90,Choice 1,0.08,Choice 1,2.81,Choice 1,0.87,Choice 1,8.46,Lactose Restricted | Texture: Puree
Northland Pointe,,,Choice 2,4.19,Choice 2,0.36,Choice 2,4.59,Choice 2,0.72,Choice 2,4.82,Choice 2,0.72,Choice 2,15.40,Lactose Restricted | Texture: Puree
Northland Pointe,1,Monday,Choice 1,1.96,Choice 1,0.33,Choice 1,2.57,Choice 1,0.38,Choice 1,1.81,Choice 1,0.58,Choice 1,7.63,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.66,Choice 2,0.36,Choice 2,3.64,Choice 2,0.61,Choice 2,2.87,Choice 2,0.61,Choice 2,10.75,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Tuesday,Choice 1,3.43,Choice 1,0.46,Choice 1,2.31,Choice 1,0.60,Choice 1,3.51,Choice 1,0.37,Choice 1,10.68,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.95,Choice 2,0.36,Choice 2,3.00,Choice 2,0.61,Choice 2,2.54,Choice 2,0.61,Choice 2,10.07,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Wednesday,Choice 1,2.84,Choice 1,0.26,Choice 1,2.50,Choice 1,0.46,Choice 1,3.22,Choice 1,0.41,Choice 1,9.69,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.87,Choice 2,0.36,Choice 2,3.21,Choice 2,0.61,Choice 2,3.72,Choice 2,0.61,Choice 2,11.38,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Thursday,Choice 1,1.93,Choice 1,0.33,Choice 1,2.21,Choice 1,0.37,Choice 1,3.12,Choice 1,0.35,Choice 1,8.31,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.70,Choice 2,0.61,Choice 2,3.95,Choice 2,0.61,Choice 2,11.30,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Friday,Choice 1,3.03,Choice 1,0.26,Choice 1,3.01,Choice 1,0.16,Choice 1,3.30,Choice 1,0.55,Choice 1,10.31,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.76,Choice 2,0.36,Choice 2,1.63,Choice 2,0.61,Choice 2,3.47,Choice 2,0.61,Choice 2,9.44,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Saturday,Choice 1,1.91,Choice 1,0.46,Choice 1,3.00,Choice 1,0.64,Choice 1,1.94,Choice 1,0.40,Choice 1,8.35,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.08,Choice 2,0.61,Choice 2,3.13,Choice 2,0.61,Choice 2,9.86,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Sunday,Choice 1,2.25,Choice 1,0.33,Choice 1,2.26,Choice 1,0.08,Choice 1,1.79,Choice 1,0.08,Choice 1,6.79,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.99,Choice 2,0.36,Choice 2,2.89,Choice 2,0.61,Choice 2,3.74,Choice 2,0.61,Choice 2,11.20,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Monday,Choice 1,2.96,Choice 1,0.00,Choice 1,1.93,Choice 1,0.00,Choice 1,2.41,Choice 1,0.62,Choice 1,7.92,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.66,Choice 2,0.36,Choice 2,4.27,Choice 2,0.61,Choice 2,2.42,Choice 2,0.61,Choice 2,10.93,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Tuesday,Choice 1,2.21,Choice 1,0.32,Choice 1,2.28,Choice 1,0.64,Choice 1,3.95,Choice 1,0.08,Choice 1,9.48,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.17,Choice 2,0.36,Choice 2,2.68,Choice 2,0.61,Choice 2,2.31,Choice 2,0.61,Choice 2,9.74,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Wednesday,Choice 1,2.12,Choice 1,0.00,Choice 1,1.67,Choice 1,0.08,Choice 1,2.00,Choice 1,0.08,Choice 1,5.95,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.86,Choice 2,0.36,Choice 2,4.20,Choice 2,0.61,Choice 2,3.13,Choice 2,0.61,Choice 2,11.77,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Thursday,Choice 1,2.29,Choice 1,0.00,Choice 1,2.23,Choice 1,0.34,Choice 1,2.66,Choice 1,0.56,Choice 1,8.08,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.09,Choice 2,0.36,Choice 2,2.25,Choice 2,0.61,Choice 2,4.69,Choice 2,0.61,Choice 2,11.61,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Friday,Choice 1,2.18,Choice 1,0.32,Choice 1,5.23,Choice 1,0.33,Choice 1,2.15,Choice 1,0.72,Choice 1,10.93,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.66,Choice 2,0.36,Choice 2,2.88,Choice 2,0.61,Choice 2,3.47,Choice 2,0.61,Choice 2,10.59,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Saturday,Choice 1,3.07,Choice 1,0.00,Choice 1,1.79,Choice 1,0.38,Choice 1,1.52,Choice 1,0.48,Choice 1,7.24,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.17,Choice 2,0.36,Choice 2,2.72,Choice 2,0.61,Choice 2,4.89,Choice 2,0.61,Choice 2,12.36,Lactose Restricted | Texture: Mince Meat
Northland Pointe,2,Sunday,Choice 1,2.25,Choice 1,0.00,Choice 1,1.98,Choice 1,0.16,Choice 1,2.56,Choice 1,0.61,Choice 1,7.56,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.98,Choice 2,0.36,Choice 2,3.51,Choice 2,0.61,Choice 2,2.34,Choice 2,0.61,Choice 2,10.41,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Monday,Choice 1,2.96,Choice 1,0.46,Choice 1,2.89,Choice 1,0.37,Choice 1,2.57,Choice 1,0.47,Choice 1,9.72,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.68,Choice 2,0.36,Choice 2,2.30,Choice 2,0.61,Choice 2,2.83,Choice 2,0.61,Choice 2,9.39,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Tuesday,Choice 1,2.21,Choice 1,0.33,Choice 1,3.23,Choice 1,0.99,Choice 1,2.62,Choice 1,0.69,Choice 1,10.07,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.72,Choice 2,0.61,Choice 2,3.22,Choice 2,0.61,Choice 2,10.59,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Wednesday,Choice 1,2.12,Choice 1,0.27,Choice 1,2.18,Choice 1,0.08,Choice 1,4.00,Choice 1,0.08,Choice 1,8.73,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.26,Choice 2,0.36,Choice 2,2.99,Choice 2,0.61,Choice 2,2.98,Choice 2,0.61,Choice 2,10.81,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Thursday,Choice 1,2.34,Choice 1,0.00,Choice 1,1.95,Choice 1,0.08,Choice 1,3.92,Choice 1,0.43,Choice 1,8.72,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.89,Choice 2,0.61,Choice 2,4.34,Choice 2,0.61,Choice 2,11.88,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Friday,Choice 1,2.95,Choice 1,0.33,Choice 1,3.00,Choice 1,0.00,Choice 1,2.21,Choice 1,0.47,Choice 1,8.96,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.68,Choice 2,0.36,Choice 2,2.42,Choice 2,0.61,Choice 2,2.54,Choice 2,0.61,Choice 2,9.22,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Saturday,Choice 1,1.77,Choice 1,0.26,Choice 1,2.67,Choice 1,0.64,Choice 1,4.72,Choice 1,0.08,Choice 1,10.14,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,1.89,Choice 2,0.61,Choice 2,2.79,Choice 2,0.61,Choice 2,9.33,Lactose Restricted | Texture: Mince Meat
Northland Pointe,3,Sunday,Choice 1,2.31,Choice 1,0.32,Choice 1,2.59,Choice 1,0.08,Choice 1,2.95,Choice 1,0.08,Choice 1,8.33,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.74,Choice 2,0.61,Choice 2,3.20,Choice 2,0.61,Choice 2,10.59,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Monday,Choice 1,2.05,Choice 1,0.33,Choice 1,2.63,Choice 1,0.08,Choice 1,2.19,Choice 1,0.64,Choice 1,7.92,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.66,Choice 2,0.36,Choice 2,2.31,Choice 2,0.61,Choice 2,3.88,Choice 2,0.61,Choice 2,10.43,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Tuesday,Choice 1,3.12,Choice 1,0.26,Choice 1,1.78,Choice 1,0.08,Choice 1,3.20,Choice 1,0.08,Choice 1,8.52,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.17,Choice 2,0.36,Choice 2,1.88,Choice 2,0.61,Choice 2,2.87,Choice 2,0.61,Choice 2,9.50,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Wednesday,Choice 1,2.69,Choice 1,0.32,Choice 1,2.92,Choice 1,0.08,Choice 1,2.50,Choice 1,0.55,Choice 1,9.06,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.87,Choice 2,0.36,Choice 2,2.21,Choice 2,0.61,Choice 2,3.02,Choice 2,0.61,Choice 2,9.68,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Thursday,Choice 1,2.67,Choice 1,0.33,Choice 1,2.50,Choice 1,1.04,Choice 1,3.30,Choice 1,0.69,Choice 1,10.53,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.89,Choice 2,0.61,Choice 2,2.62,Choice 2,0.61,Choice 2,10.16,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Friday,Choice 1,2.12,Choice 1,0.26,Choice 1,2.38,Choice 1,0.16,Choice 1,3.32,Choice 1,0.08,Choice 1,8.32,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.76,Choice 2,0.36,Choice 2,2.46,Choice 2,0.61,Choice 2,4.24,Choice 2,0.61,Choice 2,11.04,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Saturday,Choice 1,3.16,Choice 1,0.32,Choice 1,2.26,Choice 1,0.09,Choice 1,2.30,Choice 1,0.43,Choice 1,8.56,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,3.07,Choice 2,0.36,Choice 2,2.92,Choice 2,0.61,Choice 2,3.84,Choice 2,0.61,Choice 2,11.41,Lactose Restricted | Texture: Mince Meat
Northland Pointe,4,Sunday,Choice 1,2.31,Choice 1,0.26,Choice 1,2.07,Choice 1,0.08,Choice 1,2.46,Choice 1,0.69,Choice 1,7.87,Lactose Restricted | Texture: Mince Meat
Northland Pointe,,,Choice 2,2.99,Choice 2,0.36,Choice 2,3.59,Choice 2,0.61,Choice 2,4.92,Choice 2,0.61,Choice 2,13.08,Lactose Restricted | Texture: Mince Meat
Northland Pointe,1,Monday,Choice 1,1.77,Choice 1,0.33,Choice 1,2.42,Choice 1,0.38,Choice 1,1.71,Choice 1,0.69,Choice 1,7.30,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.38,Choice 2,0.00,Choice 2,2.58,Choice 2,0.36,Choice 2,1.96,Choice 2,0.36,Choice 2,6.64,Renal Dialysis | Texture: Regular
Northland Pointe,1,Tuesday,Choice 1,2.15,Choice 1,0.33,Choice 1,2.02,Choice 1,0.60,Choice 1,3.71,Choice 1,0.25,Choice 1,9.06,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.74,Choice 2,0.00,Choice 2,2.29,Choice 2,0.36,Choice 2,1.75,Choice 2,0.36,Choice 2,6.50,Renal Dialysis | Texture: Regular
Northland Pointe,1,Wednesday,Choice 1,2.22,Choice 1,0.26,Choice 1,2.35,Choice 1,0.50,Choice 1,3.02,Choice 1,0.41,Choice 1,8.76,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.65,Choice 2,0.00,Choice 2,2.44,Choice 2,0.36,Choice 2,2.98,Choice 2,0.36,Choice 2,7.79,Renal Dialysis | Texture: Regular
Northland Pointe,1,Thursday,Choice 1,1.49,Choice 1,0.33,Choice 1,2.04,Choice 1,0.37,Choice 1,2.21,Choice 1,0.35,Choice 1,6.79,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,1.58,Choice 2,0.36,Choice 2,2.68,Choice 2,0.36,Choice 2,6.77,Renal Dialysis | Texture: Regular
Northland Pointe,1,Friday,Choice 1,1.84,Choice 1,0.26,Choice 1,2.01,Choice 1,0.16,Choice 1,3.17,Choice 1,0.62,Choice 1,8.06,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.54,Choice 2,0.00,Choice 2,0.91,Choice 2,0.36,Choice 2,2.30,Choice 2,0.36,Choice 2,5.47,Renal Dialysis | Texture: Regular
Northland Pointe,1,Saturday,Choice 1,1.52,Choice 1,0.33,Choice 1,2.53,Choice 1,0.64,Choice 1,3.62,Choice 1,0.40,Choice 1,9.04,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,1.68,Choice 2,0.36,Choice 2,3.11,Choice 2,0.36,Choice 2,7.30,Renal Dialysis | Texture: Regular
Northland Pointe,1,Sunday,Choice 1,1.84,Choice 1,0.33,Choice 1,2.04,Choice 1,0.08,Choice 1,2.42,Choice 1,0.08,Choice 1,6.79,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.87,Choice 2,0.00,Choice 2,2.16,Choice 2,0.36,Choice 2,2.95,Choice 2,0.36,Choice 2,7.70,Renal Dialysis | Texture: Regular
Northland Pointe,2,Monday,Choice 1,1.77,Choice 1,0.00,Choice 1,2.15,Choice 1,0.00,Choice 1,2.68,Choice 1,0.68,Choice 1,7.28,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.38,Choice 2,0.00,Choice 2,1.52,Choice 2,0.36,Choice 2,1.70,Choice 2,0.36,Choice 2,5.32,Renal Dialysis | Texture: Regular
Northland Pointe,2,Tuesday,Choice 1,1.84,Choice 1,0.27,Choice 1,1.98,Choice 1,0.64,Choice 1,3.83,Choice 1,0.08,Choice 1,8.64,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.96,Choice 2,0.00,Choice 2,1.90,Choice 2,0.36,Choice 2,1.40,Choice 2,0.36,Choice 2,5.98,Renal Dialysis | Texture: Regular
Northland Pointe,2,Wednesday,Choice 1,1.40,Choice 1,0.00,Choice 1,1.79,Choice 1,0.08,Choice 1,2.10,Choice 1,0.08,Choice 1,5.45,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.57,Choice 2,0.00,Choice 2,2.52,Choice 2,0.36,Choice 2,2.64,Choice 2,0.36,Choice 2,7.45,Renal Dialysis | Texture: Regular
Northland Pointe,2,Thursday,Choice 1,1.67,Choice 1,0.00,Choice 1,2.12,Choice 1,0.34,Choice 1,2.48,Choice 1,0.63,Choice 1,7.24,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.87,Choice 2,0.00,Choice 2,1.30,Choice 2,0.36,Choice 2,3.92,Choice 2,0.36,Choice 2,7.81,Renal Dialysis | Texture: Regular
Northland Pointe,2,Friday,Choice 1,1.59,Choice 1,0.27,Choice 1,2.75,Choice 1,0.33,Choice 1,1.89,Choice 1,0.44,Choice 1,7.27,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.38,Choice 2,0.00,Choice 2,2.45,Choice 2,0.36,Choice 2,2.60,Choice 2,0.36,Choice 2,7.15,Renal Dialysis | Texture: Regular
Northland Pointe,2,Saturday,Choice 1,1.80,Choice 1,0.00,Choice 1,1.56,Choice 1,0.38,Choice 1,1.45,Choice 1,0.48,Choice 1,5.67,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.96,Choice 2,0.00,Choice 2,2.38,Choice 2,0.36,Choice 2,4.17,Choice 2,0.36,Choice 2,9.23,Renal Dialysis | Texture: Regular
Northland Pointe,2,Sunday,Choice 1,1.84,Choice 1,0.00,Choice 1,2.15,Choice 1,0.16,Choice 1,2.81,Choice 1,0.71,Choice 1,7.67,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.80,Choice 2,0.00,Choice 2,1.36,Choice 2,0.36,Choice 2,2.41,Choice 2,0.36,Choice 2,6.29,Renal Dialysis | Texture: Regular
Northland Pointe,3,Monday,Choice 1,1.77,Choice 1,0.33,Choice 1,2.31,Choice 1,0.37,Choice 1,2.31,Choice 1,0.30,Choice 1,7.39,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.47,Choice 2,0.00,Choice 2,1.50,Choice 2,0.36,Choice 2,1.80,Choice 2,0.36,Choice 2,5.49,Renal Dialysis | Texture: Regular
Northland Pointe,3,Tuesday,Choice 1,1.84,Choice 1,0.33,Choice 1,2.58,Choice 1,1.16,Choice 1,2.62,Choice 1,0.68,Choice 1,9.21,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,1.72,Choice 2,0.36,Choice 2,2.56,Choice 2,0.36,Choice 2,6.79,Renal Dialysis | Texture: Regular
Northland Pointe,3,Wednesday,Choice 1,1.40,Choice 1,0.27,Choice 1,2.04,Choice 1,0.08,Choice 1,3.41,Choice 1,0.08,Choice 1,7.28,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,2.14,Choice 2,0.00,Choice 2,2.24,Choice 2,0.36,Choice 2,2.31,Choice 2,0.36,Choice 2,7.41,Renal Dialysis | Texture: Regular
Northland Pointe,3,Thursday,Choice 1,1.91,Choice 1,0.00,Choice 1,2.17,Choice 1,0.08,Choice 1,1.83,Choice 1,0.38,Choice 1,6.37,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,1.77,Choice 2,0.36,Choice 2,3.14,Choice 2,0.36,Choice 2,7.42,Renal Dialysis | Texture: Regular
Northland Pointe,3,Friday,Choice 1,1.84,Choice 1,0.33,Choice 1,2.89,Choice 1,0.00,Choice 1,1.83,Choice 1,0.54,Choice 1,7.43,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.47,Choice 2,0.00,Choice 2,0.96,Choice 2,0.36,Choice 2,1.19,Choice 2,0.36,Choice 2,4.34,Renal Dialysis | Texture: Regular
Northland Pointe,3,Saturday,Choice 1,1.77,Choice 1,0.26,Choice 1,1.94,Choice 1,0.64,Choice 1,2.94,Choice 1,0.08,Choice 1,7.63,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,0.65,Choice 2,0.36,Choice 2,1.86,Choice 2,0.36,Choice 2,5.02,Renal Dialysis | Texture: Regular
Northland Pointe,3,Sunday,Choice 1,1.59,Choice 1,0.27,Choice 1,2.79,Choice 1,0.08,Choice 1,3.38,Choice 1,0.08,Choice 1,8.19,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.96,Choice 2,0.00,Choice 2,1.50,Choice 2,0.36,Choice 2,2.27,Choice 2,0.36,Choice 2,6.45,Renal Dialysis | Texture: Regular
Northland Pointe,4,Monday,Choice 1,1.77,Choice 1,0.33,Choice 1,2.57,Choice 1,0.08,Choice 1,2.14,Choice 1,0.35,Choice 1,7.24,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.38,Choice 2,0.00,Choice 2,0.96,Choice 2,0.36,Choice 2,2.41,Choice 2,0.36,Choice 2,5.47,Renal Dialysis | Texture: Regular
Northland Pointe,4,Tuesday,Choice 1,1.84,Choice 1,0.26,Choice 1,1.78,Choice 1,0.08,Choice 1,3.16,Choice 1,0.08,Choice 1,7.20,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.96,Choice 2,0.00,Choice 2,1.15,Choice 2,0.36,Choice 2,1.84,Choice 2,0.36,Choice 2,5.67,Renal Dialysis | Texture: Regular
Northland Pointe,4,Wednesday,Choice 1,2.06,Choice 1,0.27,Choice 1,2.59,Choice 1,0.08,Choice 1,2.27,Choice 1,0.62,Choice 1,7.89,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.65,Choice 2,0.00,Choice 2,1.46,Choice 2,0.36,Choice 2,2.21,Choice 2,0.36,Choice 2,6.04,Renal Dialysis | Texture: Regular
Northland Pointe,4,Thursday,Choice 1,1.93,Choice 1,0.33,Choice 1,2.18,Choice 1,0.06,Choice 1,0.89,Choice 1,0.69,Choice 1,6.08,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,1.91,Choice 2,0.36,Choice 2,2.10,Choice 2,0.36,Choice 2,6.52,Renal Dialysis | Texture: Regular
Northland Pointe,4,Friday,Choice 1,1.84,Choice 1,0.26,Choice 1,2.26,Choice 1,0.16,Choice 1,3.24,Choice 1,0.08,Choice 1,7.84,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.54,Choice 2,0.00,Choice 2,1.51,Choice 2,0.36,Choice 2,3.25,Choice 2,0.36,Choice 2,7.02,Renal Dialysis | Texture: Regular
Northland Pointe,4,Saturday,Choice 1,1.80,Choice 1,0.27,Choice 1,2.26,Choice 1,0.09,Choice 1,1.22,Choice 1,0.43,Choice 1,6.07,Renal Dialysis | Texture: Regular
Northland Pointe,,,Choice 2,1.79,Choice 2,0.00,Choice 2,2.34,Choice 2,0.36,Choice 2,3.12,Choice 2,0.36,Choice 2,7.97,Renal Dialysis | Texture: Regular
