Component,Home,Distributor,Operations Category,Major Group,Manufacturer,Distribution Item,Brand,Brand Name,Pack Size,Unit,Total Quantity,Total Amount,Unit Price,SCC
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9963205,KRAFT,DRESSING BALSAMIC VINGRT,2/3.78 L,CS,2,105.82,52.91,'10068100444084
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7691074,KRAFT,DRESSING BALSAMIC VINGRT,2/3.78 L,CS,2,107.81,53.905,'10068100444084
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7691074,KRAFT,DRESSING BALSAMIC VINGRT,2/3.78 L,CS,2,102.62,51.31,'10068100444084
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7691074,KRAFT,DRESSING BALSAMIC VINGRT,2/3.78 L,CS,6,320.09,53.34833333333333,'10068100444084
1570,Gilmore Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,1473466,UNIFINE RI,DRESSING BLUE CHEESE 2-4L RICH,2-4L,CS,1,62.94,62.94,'00060730114170
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317322,GORDON CHO,DRESSING BLUE CHS CRMY,2X3.78L,CS,1,54.64,54.64,'10620868179990
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,2652261,RICHDSN,DRESSING BUTTERMILK DILL,2/4 LT,CS,1,53.44,53.44,'00060730102351
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,2652261,RICHDSN,DRESSING BUTTERMILK DILL,2/4 LT,CS,2,106.88,53.44,'00060730102351
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360264,SYS IMP,DRESSING BUTTERMILK RANCH,2/3.78L,CS,1,59.73,59.73,'10734730685363
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,1315626,RENEE'S GO,DRESSING CAESAR,2X3.78L,CS,1,71.34,71.34,'10062287052346
1570,Gilmore Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,1315626,RENEE'S GO,DRESSING CAESAR,2X3.78L,CS,1,70.2,70.2,'10062287052346
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5352149,SYS CLS,DRESSING CAESAR,2/3.78L,CS,5,381.2,76.24,'10734730684298
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5352149,SYS CLS,DRESSING CAESAR,2/3.78L,CS,8,611.96,76.495,'10734730684298
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,4705572,RENEE'S GO,DRESSING CAESAR,2X3.78L,CS,15,1067.82,71.188,'10062287052346
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689557,KRAFT,DRESSING CAESAR CREAMY,2X3.78 LT,CS,1,57.96,57.96,'10068100442592
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689557,KRAFT,DRESSING CAESAR CREAMY,2X3.78 LT,CS,2,115.92,57.96,'10068100442592
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689557,KRAFT,DRESSING CAESAR CREAMY,2X3.78 LT,CS,3,174.07,58.02333333333333,'10068100442592
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689557,KRAFT,DRESSING CAESAR CREAMY,2X3.78 LT,CS,10,583.6,58.36,'10068100442592
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689557,KRAFT,DRESSING CAESAR CREAMY,2X3.78 LT,CS,17,991.32,58.31294117647059,'10068100442592
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360256,SYS IMP,DRESSING CAESAR CREAMY GRLC,2/3.78L,CS,5,414.37,82.874,'10734730685356
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317332,GORDON CHO,DRESSING CAESAR CRMY N/MSG,2X3.78L,CS,1,56.22,56.22,'10620868179938
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317332,GORDON CHO,DRESSING CAESAR CRMY N/MSG,2X3.78L,CS,1,57.68,57.68,'10620868179938
9097,Riordon Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,1358836,SELFOOD,DRESSING CAESAR EXTRAY CREAMY,2/4 L,CS,1,59.6,59.6,'10063600004196
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7692304,KRAFT,DRESSING CAESAR GRLC LOVERS,2/3.78 L,CS,1,63.74,63.74,'10068100443681
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317334,GORDON CHO,DRESSING CAESAR LIGHT,2X3.78L,CS,1,52.98,52.98,'10620868180019
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317334,GORDON CHO,DRESSING CAESAR LIGHT,2X3.78L,CS,1,52.98,52.98,'10620868180019
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317334,GORDON CHO,DRESSING CAESAR LIGHT,2X3.78L,CS,1,52.98,52.98,'10620868180019
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,3279258,KRAFT,DRESSING CAESAR RSVP,2/3.78 L,CS,2,122.03,61.015,'10068100443278
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310831,PEPPER MIL,DRESSING CAESAR TABLESIDE,2X3.78L,CS,1,54.51,54.51,'10620868178771
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310831,PEPPER MIL,DRESSING CAESAR TABLESIDE,2X3.78L,CS,2,109.02,54.51,'10620868178771
9097,Riordon Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310831,PEPPER MIL,DRESSING CAESAR TABLESIDE,2X3.78L,CS,2,109.02,54.51,'10620868178771
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310831,PEPPER MIL,DRESSING CAESAR TABLESIDE,2X3.78L,CS,5,272.55,54.510000000000005,'10620868178771
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689391,KRAFT,DRESSING CATALINA,2/3.78 LT,CS,1,51.75,51.75,'10068100441953
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689391,KRAFT,DRESSING CATALINA,2/3.78 LT,CS,3,155.25,51.75,'10068100441953
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7689391,KRAFT,DRESSING CATALINA,2/3.78 LT,CS,3,155.25,51.75,'10068100441953
1572,Northland Pointe,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9960205,KRAFT,DRESSING COLESLAW,2/3.78 LT,CS,1,58.64,58.64,'10068100442394
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9960205,KRAFT,DRESSING COLESLAW,2/3.78 LT,CS,1,55.69,55.69,'10068100442394
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,1358851,SELFOOD,DRESSING COLESLAW,2/4 LT,CS,2,99.92,49.96,'10063600004141
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690399,KRAFT,DRESSING COLESLAW,2/3.78 LT,CS,11,635.3,57.75454545454545,'10068100442394
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317321,GORDON CHO,DRESSING COLESLAW CLASSIC N/MS,2X3.78L,CS,1,48.82,48.82,'10620868179914
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5359975,SYS CLS,DRESSING COLESLAW CREAMY,2/3.78L,CS,5,302.65,60.529999999999994,'10734730685257
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5359975,SYS CLS,DRESSING COLESLAW CREAMY,2/3.78L,CS,11,669.87,60.89727272727273,'10734730685257
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690662,RSVP,DRESSING COLESLAW RSVP,2/3.78 LT,CS,2,89.07,44.535,'10068100442554
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690662,RSVP,DRESSING COLESLAW RSVP,2/3.78 LT,CS,8,357.17,44.64625,'10068100442554
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690662,RSVP,DRESSING COLESLAW RSVP,2/3.78 LT,CS,22,979.77,44.535,'10068100442554
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,W.T. LYNCH FOODS LTD,1358835,LYNCH,DRESSING COLESLAW TRAD,2X4L,CS,1,48.02,48.02,'10062802301010
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,W.T. LYNCH FOODS LTD,1358835,LYNCH,DRESSING COLESLAW TRAD,2X4L,CS,1,48.02,48.02,'10062802301010
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,W.T. LYNCH FOODS LTD,1358835,LYNCH,DRESSING COLESLAW TRAD,2X4L,CS,1,48.02,48.02,'10062802301010
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,803009,HELLMAN,DRESSING CREAMY CAESAR,2/3.78LT,CS,1,59.81,59.81,'10063350202514
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,803009,HELLMAN,DRESSING CREAMY CAESAR,2/3.78LT,CS,1,59.81,59.81,'10063350202514
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1188764,HELLMAN,DRESSING CREAMY CAESAR,2/3.78LT,CS,2,121.76,60.88,'10063350202514
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1188764,HELLMAN,DRESSING CREAMY CAESAR,2/3.78LT,CS,4,249.6,62.4,'10063350202514
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193908,HELLMANN'S,DRESSING CREAMY HONEY DIJON,2X3.78L,CS,5,300.93,60.186,'10063350202668
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1055488,HELLMAN,DRESSING CREAMY THOUSAND ISLND,2/3.78LT,CS,1,50.18,50.18,'10063350202576
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310835,PEPPER MIL,DRESSING CRMY DIJON MAPLE,2X3.78L,CS,1,54.62,54.62,'10620868178825
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1424126,PEPPER MIL,DRESSING CRMY DILL PICKLE RANC,2X3.78L,CS,1,57.73,57.73,'10620868212017
9097,Riordon Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1424126,PEPPER MIL,DRESSING CRMY DILL PICKLE RANC,2X3.78L,CS,1,57.73,57.73,'10620868212017
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9956805,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,1,59.36,59.36,'10068100442073
1572,Northland Pointe,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9956805,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,1,65.86,65.86,'10068100442073
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9956805,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,1,59.36,59.36,'10068100442073
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682966,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,1,64.71,64.71,'10068100442073
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682966,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,2,117.44,58.72,'10068100442073
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682966,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,2,124.65,62.325,'10068100442073
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682966,KRAFT,DRESSING CUCUMBER CREAMY,2X3.78 LT,CS,5,318.78,63.75599999999999,'10068100442073
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,SYSCO PRIVATE LABEL,7321778,SYS IMP,DRESSING DILL PICKLE RANCH,2/3.78 L,CS,1,61.94,61.94,'10889356178888
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7688179,KRAFT,DRESSING FRENCH,2/3.78 LT,CS,1,48.41,48.41,'10068100442356
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5352162,SYS CLS,DRESSING FRENCH,2/3.78L,CS,1,57.92,57.92,'10734730684304
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,985523,SELFOOD,DRESSING FRENCH,2/4 LT,CS,2,96.66,48.33,'10063600015895
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7688179,KRAFT,DRESSING FRENCH,2/3.78 LT,CS,2,96.82,48.41,'10068100442356
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7688179,KRAFT,DRESSING FRENCH,2/3.78 LT,CS,4,195.17,48.7925,'10068100442356
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,985523,SELFOOD,DRESSING FRENCH,2/4 LT,CS,5,241.67,48.333999999999996,'10063600015895
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317328,GORDON CHO,DRESSING FRENCH CLASSIC,2X3.78L,CS,1,44.27,44.27,'10620868179969
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,3939331,KRAFT,DRESSING FRENCH PORT.,200X18 ML.,CS,1,34.93,34.93,'00068100898132
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193904,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,1,51.52,51.52,'10063350202910
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193904,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,2,98.12,49.06,'10063350202910
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1054834,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,2,98.81,49.405,'10063350202910
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1054834,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,2,98.81,49.405,'10063350202910
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193904,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,8,399.86,49.9825,'10063350202910
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1054834,HELLMANN'S,DRESSING GARDEN HERB VINAIGRET,2X3.78L,CS,8,397.65,49.70625,'10063350202910
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,2019258,KRAFT,DRESSING GARLIC CREAMY,2X3.78 LT,CS,1,52.54,52.54,'10068100442011
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193906,HELLMAN,DRESSING GOLDEN ITAL,2/3.78LT,CS,1,49.33,49.33,'10063350202606
1573,Woodlands of Sunset,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1193906,HELLMAN,DRESSING GOLDEN ITAL,2/3.78LT,CS,1,49.33,49.33,'10063350202606
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,3939455,KRAFT,DRESSING GOLDEN ITALIAN PORT.,200X18 ML.,CS,1,37.54,37.54,'00068100898149
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,1358842,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,1,60.09,60.09,'10068100444091
1570,Gilmore Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,1358842,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,1,60.09,60.09,'10068100444091
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682180,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,1,57.39,57.39,'10068100444091
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682180,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,2,121.08,60.54,'10068100444091
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682180,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,4,242.16,60.54,'10068100444091
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682180,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,5,302.42,60.484,'10068100444091
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7682180,KRAFT,DRESSING GREEK FETA OREGANO,2X3.78 LT,CS,11,658.8,59.89090909090908,'10068100444091
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5345333,SYS IMP,DRESSING GREEK FETA YASOU,2/3.78L,CS,1,77.75,77.75,'10734730683901
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5345333,SYS IMP,DRESSING GREEK FETA YASOU,2/3.78L,CS,5,389.77,77.954,'10734730683901
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5345333,SYS IMP,DRESSING GREEK FETA YASOU,2/3.78L,CS,10,779.95,77.995,'10734730683901
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,803215,HELLMAN,DRESSING GREEK VINGRT,2/3.78LT,CS,1,64.04,64.04,'10063350202705
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,UNILEVER FOODSOLUTIONS,1188783,HELLMAN,DRESSING GREEK VINGRT,2/3.78LT,CS,2,130.38,65.19,'10063350202705
9097,Riordon Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1310839,PEPPER MIL,DRESSING GREEN GODDESS,2X3.78L,CS,2,127.18,63.59,'10620868178856
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360314,SYS CLS,DRESSING HONEY MSTRD DIJON,2/3.78L,CS,1,66.59,66.59,'10734730685417
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360314,SYS CLS,DRESSING HONEY MSTRD DIJON,2/3.78L,CS,3,199.47,66.49,'10734730685417
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,GFS BRANDS,1476314,GORDON CHO,DRESSING ITAL LT BULK,2X3.78L,CS,1,43.48,43.48,'10620868218972
5884,Deer Park Villa,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317327,GORDON CHO,DRESSING ITAL TRAD VINAIG,2X3.78L,CS,1,41.9,41.9,'10620868179945
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317327,GORDON CHO,DRESSING ITAL TRAD VINAIG,2X3.78L,CS,2,83.8,41.9,'10620868179945
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,ALIMENTS LUDA FOODS INC,1317327,GORDON CHO,DRESSING ITAL TRAD VINAIG,2X3.78L,CS,8,335.22,41.9025,'10620868179945
1570,Gilmore Lodge,GFS ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,9957205,KRAFT,DRESSING ITALIAN GOLDEN,2/3.78 L,CS,1,46.81,46.81,'10068100442370
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690498,KRAFT,DRESSING ITALIAN GOLDEN,2/3.78 L,CS,1,46.93,46.93,'10068100442370
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360500,SYS REL,DRESSING ITALIAN GOLDEN,2/3.78L,CS,1,34.5,34.5,'10734730685523
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690498,KRAFT,DRESSING ITALIAN GOLDEN,2/3.78 L,CS,2,93.86,46.93,'10068100442370
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690498,KRAFT,DRESSING ITALIAN GOLDEN,2/3.78 L,CS,3,137.93,45.97666666666667,'10068100442370
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,KRAFT HEINZ CANADA ULC,7690498,KRAFT,DRESSING ITALIAN GOLDEN,2/3.78 L,CS,3,141.95,47.31666666666666,'10068100442370
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360500,SYS REL,DRESSING ITALIAN GOLDEN,2/3.78L,CS,6,207,34.5,'10734730685523
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360500,SYS REL,DRESSING ITALIAN GOLDEN,2/3.78L,CS,6,207,34.5,'10734730685523
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360500,SYS REL,DRESSING ITALIAN GOLDEN,2/3.78L,CS,13,448.31,34.48538461538462,'10734730685523
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,VENTURA FOODS LLC,5360500,SYS REL,DRESSING ITALIAN GOLDEN,2/3.78L,CS,14,482.81,34.48642857142857,'10734730685523
1569,The Meadows of Dorchester,GFS ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,8188796,SELFOOD,DRESSING ITALIAN NON SPER,2/4 L,CS,1,46.72,46.72,'10063600004080
9098,Summer Street Shelter,GFS ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,8188796,SELFOOD,DRESSING ITALIAN NON SPER,2/4 L,CS,1,46.72,46.72,'10063600004080
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,328211,SELFOOD,DRESSING ITALIAN NON SPER,2/4 L,CS,1,46.92,46.92,'10063600004080
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,SALAD DRESSINGS,SELECT FOOD PRODUCTS LIMITED       ,8188796,SELFOOD,DRESSING ITALIAN NON SPER,2/4 L,CS,2,93.44,46.72,'10063600004080
